"product_key","product_name","brand","subcategory","category","order_count","units_sold","revenue_usd","cost_usd","profit_usd","profit_margin"
"693","Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey","Proseware","Printers, Scanners & Fax","Computers","21","41","9389.00","3110.67","6278.33","0.6687"
"694","Proseware Photo Ink Jet Printer E290 Grey","Proseware","Printers, Scanners & Fax","Computers","16","52","5304.00","2704.00","2600.00","0.4902"
"695","Proseware Office Jet All-in-One Printer M500 Grey","Proseware","Printers, Scanners & Fax","Computers","11","39","6357.00","2923.44","3433.56","0.5401"
"696","Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey","Proseware","Printers, Scanners & Fax","Computers","19","47","8930.00","4106.39","4823.61","0.5402"
"697","Proseware Photo Smart All-in-One Printer M380 Grey","Proseware","Printers, Scanners & Fax","Computers","12","37","5439.00","2501.20","2937.80","0.5401"
"698","Proseware Wireless Photo All-in-One Printer M390 Grey","Proseware","Printers, Scanners & Fax","Computers","20","59","11092.00","5100.55","5991.45","0.5402"
"699","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey","Proseware","Printers, Scanners & Fax","Computers","12","31","6076.00","2794.03","3281.97","0.5402"
"700","Proseware Photo Ink Jet Printer M100 White","Proseware","Printers, Scanners & Fax","Computers","7","18","2862.00","1316.16","1545.84","0.5401"
"701","Proseware Ink Jet All in one M300 White","Proseware","Printers, Scanners & Fax","Computers","16","44","7436.00","3419.68","4016.32","0.5401"
"702","Proseware Laser Jet Printer E100 White","Proseware","Printers, Scanners & Fax","Computers","13","42","3318.00","1691.76","1626.24","0.4901"
"703","Proseware Laser Jet Color Printer X300 White","Proseware","Printers, Scanners & Fax","Computers","18","81","16929.00","5609.25","11319.75","0.6687"
"704","Proseware Laser Jet All in one X300 White","Proseware","Printers, Scanners & Fax","Computers","7","11","2409.00","798.16","1610.84","0.6687"
"705","Proseware Fax Phone E100 White","Proseware","Printers, Scanners & Fax","Computers","13","50","4350.00","2218.00","2132.00","0.4901"
"706","Proseware Fax Machine E100 White","Proseware","Printers, Scanners & Fax","Computers","15","59","4661.00","2376.52","2284.48","0.4901"
"707","Proseware Laser Fax Printer E100 White","Proseware","Printers, Scanners & Fax","Computers","14","44","4004.00","2041.16","1962.84","0.4902"
"708","Proseware Ink Jet Fax Machine E100 White","Proseware","Printers, Scanners & Fax","Computers","17","56","4368.00","2227.12","2140.88","0.4901"
"709","Proseware Mobile Receipt and Document Scanner M200 White","Proseware","Printers, Scanners & Fax","Computers","13","47","5452.00","2506.98","2945.02","0.5402"
"710","Proseware Scan Jet Digital Flat Bed Scanner M300 White","Proseware","Printers, Scanners & Fax","Computers","17","52","6292.00","2893.28","3398.72","0.5402"
"711","Proseware All-In-One Photo Printer M200 White","Proseware","Printers, Scanners & Fax","Computers","12","35","4760.00","2188.90","2571.10","0.5401"
"712","Proseware Ink Jet Wireless All-In-One Printer M400 White","Proseware","Printers, Scanners & Fax","Computers","16","43","5547.00","2550.76","2996.24","0.5402"
"713","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White","Proseware","Printers, Scanners & Fax","Computers","18","40","6400.00","2943.20","3456.80","0.5401"
"714","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White","Proseware","Printers, Scanners & Fax","Computers","16","57","9006.00","4141.62","4864.38","0.5401"
"715","Proseware Duplex Scanner M200 White","Proseware","Printers, Scanners & Fax","Computers","12","58","8642.00","3974.16","4667.84","0.5401"
"716","Proseware High Speed Laser M2000 White","Proseware","Printers, Scanners & Fax","Computers","13","37","7733.00","2562.25","5170.75","0.6687"
"717","Proseware Laser Fax Printer M250 White","Proseware","Printers, Scanners & Fax","Computers","8","20","2360.00","1085.20","1274.80","0.5402"
"718","Proseware Color Ink jet Fax, Copier, Phone M250 White","Proseware","Printers, Scanners & Fax","Computers","20","60","9540.00","4387.20","5152.80","0.5401"
"719","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White","Proseware","Printers, Scanners & Fax","Computers","14","49","11172.00","3701.46","7470.54","0.6687"
"720","Proseware Slim-Design Fax Machine with Answering System X180 White","Proseware","Printers, Scanners & Fax","Computers","12","34","8024.00","2658.46","5365.54","0.6687"
"721","Proseware High-Performance Business-Class Laser Fax X200 White","Proseware","Printers, Scanners & Fax","Computers","26","91","22568.00","7477.47","15090.53","0.6687"
"722","Proseware Professional Quality Plain-Paper Fax and Copier X100 White","Proseware","Printers, Scanners & Fax","Computers","10","31","7099.00","2351.97","4747.03","0.6687"
"723","Proseware Photo Ink jet Printer E290 White","Proseware","Printers, Scanners & Fax","Computers","18","51","5202.00","2652.00","2550.00","0.4902"
"724","Proseware Office Jet All-in-One Printer M500 White","Proseware","Printers, Scanners & Fax","Computers","15","53","8639.00","3972.88","4666.12","0.5401"
"725","Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White","Proseware","Printers, Scanners & Fax","Computers","10","33","6270.00","2883.21","3386.79","0.5402"
"726","Proseware Photo Smart All-in-One Printer M380 White","Proseware","Printers, Scanners & Fax","Computers","17","59","8673.00","3988.40","4684.60","0.5401"
"727","Proseware Wireless Photo All-in-One Printer M390 White","Proseware","Printers, Scanners & Fax","Computers","12","45","8460.00","3890.25","4569.75","0.5402"
"728","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White","Proseware","Printers, Scanners & Fax","Computers","11","27","5292.00","2433.51","2858.49","0.5402"
"729","Proseware Scan Jet Digital Flat Bed Scanner M300 Green","Proseware","Printers, Scanners & Fax","Computers","16","52","6292.00","2893.28","3398.72","0.5402"
"730","Proseware All-In-One Photo Printer M200 Green","Proseware","Printers, Scanners & Fax","Computers","15","45","6120.00","2814.30","3305.70","0.5401"
"731","Proseware Ink Jet Wireless All-In-One Printer M400 Green","Proseware","Printers, Scanners & Fax","Computers","19","53","6837.00","3143.96","3693.04","0.5402"
"732","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green","Proseware","Printers, Scanners & Fax","Computers","14","38","6080.00","2796.04","3283.96","0.5401"
"733","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","Proseware","Printers, Scanners & Fax","Computers","12","30","4740.00","2179.80","2560.20","0.5401"
"734","Proseware Duplex Scanner M200 Green","Proseware","Printers, Scanners & Fax","Computers","14","45","6705.00","3083.40","3621.60","0.5401"
"735","Proseware High Speed Laser M2000 Green","Proseware","Printers, Scanners & Fax","Computers","22","69","14421.00","4778.25","9642.75","0.6687"
"736","Proseware Laser Fax Printer M250 Green","Proseware","Printers, Scanners & Fax","Computers","8","21","2478.00","1139.46","1338.54","0.5402"
"737","Proseware Color Ink Jet Fax, Copier, Phone M250 Green","Proseware","Printers, Scanners & Fax","Computers","24","78","12402.00","5703.36","6698.64","0.5401"
"738","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green","Proseware","Printers, Scanners & Fax","Computers","18","54","12312.00","4079.16","8232.84","0.6687"
"739","Proseware Slim-Design Fax Machine with Answering System X180 Green","Proseware","Printers, Scanners & Fax","Computers","17","46","10856.00","3596.74","7259.26","0.6687"
"740","Proseware High-Performance Business-Class Laser Fax X200 Green","Proseware","Printers, Scanners & Fax","Computers","17","49","12152.00","4026.33","8125.67","0.6687"
"741","Proseware Professional Quality Plain-Paper Fax and Copier X100 Green","Proseware","Printers, Scanners & Fax","Computers","7","20","4580.00","1517.40","3062.60","0.6687"
"742","Proseware Photo Inkjet Printer E290 Green","Proseware","Printers, Scanners & Fax","Computers","19","83","8466.00","4316.00","4150.00","0.4902"
"743","Contoso Rechargeable Battery E100 Black","Contoso","Computers Accessories","Computers","8","26","336.70","171.60","165.10","0.4903"
"744","Contoso Dual USB Power Adapter - power adapter E300 Black","Contoso","Computers Accessories","Computers","6","25","997.50","508.50","489.00","0.4902"
"745","Contoso Car power adapter M90 Black","Contoso","Computers Accessories","Computers","6","20","399.00","183.40","215.60","0.5404"
"746","Contoso Notebook Peripheral Kit M69 Black","Contoso","Computers Accessories","Computers","7","24","396.00","182.16","213.84","0.5400"
"747","Contoso Mouse Lock Bundle E200 Black","Contoso","Computers Accessories","Computers","8","22","284.90","145.20","139.70","0.4903"
"748","Contoso Education Supplies Bundle E200 Black","Contoso","Computers Accessories","Computers","10","46","621.00","316.48","304.52","0.4904"
"749","Contoso Laptop Starter Bundle M200 Black","Contoso","Computers Accessories","Computers","6","21","346.50","159.39","187.11","0.5400"
"750","Contoso Education Essentials Bundle M300 Black","Contoso","Computers Accessories","Computers","7","30","285.00","131.10","153.90","0.5400"
"751","Contoso Desktop Alternative Bundle E200 Black","Contoso","Computers Accessories","Computers","4","7","80.50","41.02","39.48","0.4904"
"752","Contoso Power Inverter - DC to AC power inverter E900 Black","Contoso","Computers Accessories","Computers","8","17","161.50","82.28","79.22","0.4905"
"753","Contoso Smart Battery M901 Black","Contoso","Computers Accessories","Computers","5","12","138.00","63.48","74.52","0.5400"
"754","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black","Contoso","Computers Accessories","Computers","9","30","897.00","457.20","439.80","0.4903"
"755","Contoso Home/Office Laptop Power Adapter E300 Black","Contoso","Computers Accessories","Computers","9","31","790.50","403.00","387.50","0.4902"
"756","Contoso USB 2.0 Dock Station docking station M800 Black","Contoso","Computers Accessories","Computers","8","24","717.60","330.00","387.60","0.5401"
"757","Contoso Enhanced Capacity Battery M800 Black","Contoso","Computers Accessories","Computers","9","30","837.00","384.90","452.10","0.5401"
"758","Contoso Connectivity Starter Kit Smart Buy M680 Black","Contoso","Computers Accessories","Computers","5","14","390.60","179.62","210.98","0.5401"
"759","Contoso 90W AC/DC Power Adapter E300 Black","Contoso","Computers Accessories","Computers","6","26","309.40","157.82","151.58","0.4899"
"760","Contoso Reserve Pen - Tablet Pen E200 Black","Contoso","Computers Accessories","Computers","10","34","472.60","241.06","231.54","0.4899"
"761","Contoso USB Data Link-direct connect adapter E600 Black","Contoso","Computers Accessories","Computers","5","14","236.60","120.68","115.92","0.4899"
"762","Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black","Contoso","Computers Accessories","Computers","11","35","1186.50","393.05","793.45","0.6687"
"763","Contoso Digital camera accessory kit M200 Black","Contoso","Computers Accessories","Computers","10","34","812.60","373.66","438.94","0.5402"
"764","Contoso Leather Case - case for digital photo camera X20 Black","Contoso","Computers Accessories","Computers","4","7","279.30","92.54","186.76","0.6687"
"765","Contoso Lens cap E80 Black","Contoso","Computers Accessories","Computers","4","13","389.35","198.51","190.84","0.4902"
"766","Contoso Battery charger - bike E200 Black","Contoso","Computers Accessories","Computers","7","23","457.70","233.45","224.25","0.4899"
"767","Contoso USB Optical Mouse E200 Black","Contoso","Computers Accessories","Computers","8","30","465.00","237.00","228.00","0.4903"
"768","Contoso ADSL Modem Splitter/Filter X 1 E100 Black","Contoso","Computers Accessories","Computers","4","12","214.80","109.56","105.24","0.4899"
"769","Contoso ADSL Modem Splitter/Filter X 2 E200 Black","Contoso","Computers Accessories","Computers","8","19","435.10","221.92","213.18","0.4900"
"770","Contoso ADSL Modem Splitter/Filter X 3 E300 Black","Contoso","Computers Accessories","Computers","2","5","264.50","134.85","129.65","0.4902"
"771","Contoso USB Wave Multi-media Keyboard E280 Black","Contoso","Computers Accessories","Computers","6","19","302.10","154.09","148.01","0.4899"
"772","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black","Contoso","Computers Accessories","Computers","9","33","392.70","200.31","192.39","0.4899"
"773","Contoso USB Wave Multi-media Keyboard E280 Blue","Contoso","Computers Accessories","Computers","8","25","397.50","202.75","194.75","0.4899"
"774","Contoso USB Optical Mouse E200 Blue","Contoso","Computers Accessories","Computers","11","27","418.50","213.30","205.20","0.4903"
"775","Contoso Smart Battery M901 Blue","Contoso","Computers Accessories","Computers","3","5","57.50","26.45","31.05","0.5400"
"776","Contoso Digital Camera Accessory kit M200 Blue","Contoso","Computers Accessories","Computers","9","28","669.20","307.72","361.48","0.5402"
"777","Contoso Reserve Pen -Tablet Pen E200 Blue","Contoso","Computers Accessories","Computers","9","30","417.00","212.70","204.30","0.4899"
"778","Contoso Rechargeable Battery E100 White","Contoso","Computers Accessories","Computers","14","43","556.85","283.80","273.05","0.4903"
"779","Contoso Dual USB Power Adapter - power adapter E300 White","Contoso","Computers Accessories","Computers","8","16","638.40","325.44","312.96","0.4902"
"780","Contoso Car power adapter M90 White","Contoso","Computers Accessories","Computers","10","24","478.80","220.08","258.72","0.5404"
"781","Contoso Notebook Peripheral Kit M69 White","Contoso","Computers Accessories","Computers","6","19","313.50","144.21","169.29","0.5400"
"782","Contoso Mouse Lock Bundle E200 White","Contoso","Computers Accessories","Computers","8","15","194.25","99.00","95.25","0.4903"
"783","Contoso Education Supplies Bundle E200 White","Contoso","Computers Accessories","Computers","8","29","391.50","199.52","191.98","0.4904"
"784","Contoso Laptop Starter Bundle M200 White","Contoso","Computers Accessories","Computers","10","36","594.00","273.24","320.76","0.5400"
"785","Contoso Education Essentials Bundle M300 White","Contoso","Computers Accessories","Computers","6","18","171.00","78.66","92.34","0.5400"
"786","Contoso Desktop Alternative Bundle E200 White","Contoso","Computers Accessories","Computers","6","19","218.50","111.34","107.16","0.4904"
"787","Contoso Power Inverter - DC to AC power inverter E900 White","Contoso","Computers Accessories","Computers","7","26","247.00","125.84","121.16","0.4905"
"788","Contoso Smart Battery M901 White","Contoso","Computers Accessories","Computers","4","7","80.50","37.03","43.47","0.5400"
